NP165HP,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP165HP,NP16 5HP,,,,other,Postcode,353611,194067,3500,18000,,,,,,,Chepstow / Cas-Gwent,http://data.ordnancesurvey.co.uk/id/4000000074571516,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS354PU,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS354PU,BS35 4PU,,,,other,Postcode,354420,184294,3500,18000,,,,,,,Severn Beach,http://data.ordnancesurvey.co.uk/id/4000000074571845,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP166DA,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP166DA,NP16 6DA,,,,other,Postcode,346310,197505,3500,18000,,,,,,,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP265WA,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP265WA,NP26 5WA,,,,other,Postcode,350317,187387,3500,18000,,,,,,,Sudbrook,http://data.ordnancesurvey.co.uk/id/4000000074569803,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP265TL,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP265TL,NP26 5TL,,,,other,Postcode,350120,188144,3500,18000,,,,,,,Portskewett / Porthsgiwed,http://data.ordnancesurvey.co.uk/id/4000000074569804,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS354JB,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS354JB,BS35 4JB,,,,other,Postcode,355735,185063,3500,18000,,,,,,,Pilning,http://data.ordnancesurvey.co.uk/id/4000000074571844,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
BS354PJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS354PJ,BS35 4PJ,,,,other,Postcode,353963,184830,3500,18000,,,,,,,Severn Beach,http://data.ordnancesurvey.co.uk/id/4000000074571845,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP263PZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP263PZ,NP26 3PZ,,,,other,Postcode,343892,187370,3500,18000,,,,,,,Gwndy / Undy,http://data.ordnancesurvey.co.uk/id/4000000074556036,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS345UW,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS345UW,BS34 5UW,,,,other,Postcode,359414,180853,3500,18000,,,,,,,Patchway,http://data.ordnancesurvey.co.uk/id/4000000074542624,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP166AF,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP166AF,NP16 6AF,,,,other,Postcode,351205,193282,3500,18000,,,,,,,Mounton,http://data.ordnancesurvey.co.uk/id/4000000074570833,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP167BB,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP167BB,NP16 7BB,,,,other,Postcode,354645,193354,3500,18000,,,,,,,Sedbury,http://data.ordnancesurvey.co.uk/id/4000000074571178,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
BS345UX,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS345UX,BS34 5UX,,,,other,Postcode,359444,180941,3500,18000,,,,,,,Patchway,http://data.ordnancesurvey.co.uk/id/4000000074542624,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP263EL,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP263EL,NP26 3EL,,,,other,Postcode,343823,187391,3500,18000,,,,,,,Gwndy / Undy,http://data.ordnancesurvey.co.uk/id/4000000074556036,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP166BR,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP166BR,NP16 6BR,,,,other,Postcode,349316,195233,3500,18000,,,,,,,Itton,http://data.ordnancesurvey.co.uk/id/4000000074558273,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS354NP,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS354NP,BS35 4NP,,,,other,Postcode,354126,185094,3500,18000,,,,,,,Severn Beach,http://data.ordnancesurvey.co.uk/id/4000000074571845,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP167EF,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP167EF,NP16 7EF,,,,other,Postcode,354297,194339,3500,18000,,,,,,,Tutshill,http://data.ordnancesurvey.co.uk/id/4000000074571512,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP151NQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP151NQ,NP15 1NQ,,,,other,Postcode,341773,197382,3500,18000,,,,,,,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP167HF,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP167HF,NP16 7HF,,,,other,Postcode,354837,192508,3500,18000,,,,,,,Beachley,http://data.ordnancesurvey.co.uk/id/4000000074570481,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP263NG,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP263NG,NP26 3NG,,,,other,Postcode,342191,187171,3500,18000,,,,,,,Magor / Magwyr,http://data.ordnancesurvey.co.uk/id/4000000074556404,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP263LD,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP263LD,NP26 3LD,,,,other,Postcode,342515,187302,3500,18000,,,,,,,Magor / Magwyr,http://data.ordnancesurvey.co.uk/id/4000000074556404,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS345HR,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS345HR,BS34 5HR,,,,other,Postcode,359559,181969,3500,18000,,,,,,,Patchway,http://data.ordnancesurvey.co.uk/id/4000000074542624,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP166LU,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP166LU,NP16 6LU,,,,other,Postcode,345305,192048,3500,18000,,,,,,,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP269DL,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP269DL,NP26 9DL,,,,other,Postcode,347431,187957,3500,18000,,,,,,,Cil-y-coed / Caldicot,http://data.ordnancesurvey.co.uk/id/4000000074557151,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP264YY,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP264YY,NP26 4YY,,,,other,Postcode,347431,187957,3500,18000,,,,,,,Cil-y-coed / Caldicot,http://data.ordnancesurvey.co.uk/id/4000000074557151,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP165GH,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP165GH,NP16 5GH,,,,other,Postcode,353938,191593,3500,18000,,,,,,,Chepstow / Cas-Gwent,http://data.ordnancesurvey.co.uk/id/4000000074571516,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP166ES,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP166ES,NP16 6ES,,,,other,Postcode,351773,196563,3500,18000,,,,,,,St Arvans,http://data.ordnancesurvey.co.uk/id/4000000074571856,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS324DQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS324DQ,BS32 4DQ,,,,other,Postcode,358301,182141,3500,18000,,,,,,,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP166AS,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP166AS,NP16 6AS,,,,other,Postcode,344643,196488,3500,18000,,,,,,,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP167LY,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP167LY,NP16 7LY,,,,other,Postcode,356271,198730,3500,18000,,,,,,,,,,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
BS324EP,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS324EP,BS32 4EP,,,,other,Postcode,358415,183372,3500,18000,,,,,,,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP265PX,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP265PX,NP26 5PX,,,,other,Postcode,349185,187997,3500,18000,,,,,,,Cil-y-coed / Caldicot,http://data.ordnancesurvey.co.uk/id/4000000074557151,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP265TU,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP265TU,NP26 5TU,,,,other,Postcode,351065,189655,3500,18000,,,,,,,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS107FZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS107FZ,BS10 7FZ,,,,other,Postcode,357429,180411,3500,18000,,,,,,,Cribbs Causeway,http://data.ordnancesurvey.co.uk/id/4000000074338824,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP165HB,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP165HB,NP16 5HB,,,,other,Postcode,353516,194109,3500,18000,,,,,,,Chepstow / Cas-Gwent,http://data.ordnancesurvey.co.uk/id/4000000074571516,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP167AZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP167AZ,NP16 7AZ,,,,other,Postcode,354586,193492,3500,18000,,,,,,,Sedbury,http://data.ordnancesurvey.co.uk/id/4000000074571178,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP265TH,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP265TH,NP26 5TH,,,,other,Postcode,349812,188214,3500,18000,,,,,,,Portskewett / Porthsgiwed,http://data.ordnancesurvey.co.uk/id/4000000074569804,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP165NJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP165NJ,NP16 5NJ,,,,other,Postcode,353513,192186,3500,18000,,,,,,,Chepstow / Cas-Gwent,http://data.ordnancesurvey.co.uk/id/4000000074571516,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP166LS,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP166LS,NP16 6LS,,,,other,Postcode,349081,192387,3500,18000,,,,,,,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP165SU,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP165SU,NP16 5SU,,,,other,Postcode,354112,191987,3500,18000,,,,,,,Chepstow / Cas-Gwent,http://data.ordnancesurvey.co.uk/id/4000000074571516,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP166JS,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP166JS,NP16 6JS,,,,other,Postcode,351865,192348,3500,18000,,,,,,,Pwllmeyric / Pwllmeurig,http://data.ordnancesurvey.co.uk/id/4000000074570832,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS345NY,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS345NY,BS34 5NY,,,,other,Postcode,359319,182154,3500,18000,,,,,,,Patchway,http://data.ordnancesurvey.co.uk/id/4000000074542624,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP265SZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP265SZ,NP26 5SZ,,,,other,Postcode,350745,187543,3500,18000,,,,,,,Sudbrook,http://data.ordnancesurvey.co.uk/id/4000000074569803,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP263AN,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP263AN,NP26 3AN,,,,other,Postcode,340681,191820,3500,18000,,,,,,,Parc-Seymour,http://data.ordnancesurvey.co.uk/id/4000000074319764,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Casnewydd - Newport,http://data.ordnancesurvey.co.uk/id/7000000000044426,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS354PW,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS354PW,BS35 4PW,,,,other,Postcode,354285,184876,3500,18000,,,,,,,Severn Beach,http://data.ordnancesurvey.co.uk/id/4000000074571845,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
BS345SY,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS345SY,BS34 5SY,,,,other,Postcode,359643,180974,3500,18000,,,,,,,Patchway,http://data.ordnancesurvey.co.uk/id/4000000074542624,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP165RA,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP165RA,NP16 5RA,,,,other,Postcode,353002,192534,3500,18000,,,,,,,Chepstow / Cas-Gwent,http://data.ordnancesurvey.co.uk/id/4000000074571516,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS345SN,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS345SN,BS34 5SN,,,,other,Postcode,359476,180836,3500,18000,,,,,,,Patchway,http://data.ordnancesurvey.co.uk/id/4000000074542624,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NP263EW,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP263EW,NP26 3EW,,,,other,Postcode,343520,186834,3500,18000,,,,,,,Gwndy / Undy,http://data.ordnancesurvey.co.uk/id/4000000074556036,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
NP263UD,http://data.ordnancesurvey.co.uk/id/postcodeunit/NP263UD,NP26 3UD,,,,other,Postcode,345591,187985,3500,18000,,,,,,,Rogiet,http://data.ordnancesurvey.co.uk/id/4000000074557520,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
BS355RZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/BS355RZ,BS35 5RZ,,,,other,Postcode,357085,182228,3500,18000,,,,,,,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
